0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
4.0298605,3.6611052,3.4686782,3.2725706,3.0743155,2.8756306,2.4844236,2.2956882,2.113932,1.7774069,1.6249543,1.4840333,1.2377598,1.1321338,1.0375947,0.95347404,0.87899506,0.8133131,0.75556755,0.6605035,0.6216049,0.5875051,0.5312308,0.5079895,0.48740542,0.4527502,0.43806946,0.42481756,0.41278994,0.4018135,0.39173722,0.3824377,0.3657478,0.3581897,0.35106105,0.33787316,0.33172166,0.32581437,0.31460816,0.30925858,0.30404896,0.2939796,0.28909236,0.28428775,0.2748869,0.27027702,0.26571906,0.25674725,0.25232458,0.24794507,0.23930323,0.23504227,0.23082167,0.2266441,0.22250926,0.21841872,0.2143746,0.20643193,0.20253623,0.1986919,0.19116509,0.18748271,0.18385458,0.17676365,0.17329901,0.16988957,0.16323447,0.15999061,0.15680438,0.15061766,0.14762622,0.14471143,0.13914925,0.13652742,0.13403499,0.12953043,0.12757897,0.12587857,0.12447953,0.12344229,0.122841835,0.122767806,0.12467837,0.12697029,0.13042378,0.14193195,0.15072685,0.1622026,0.19597262,0.22013152,0.25081038,0.33891475,0.40118742,0.479905,0.7042408,0.8604835,1.0536304,1.5643711,1.8768787,2.2471213
4.0281096,3.6591222,3.4665868,3.270376,3.0720317,2.8732772,2.4819996,2.2932692,2.1115441,1.7751617,1.622813,1.4820158,1.2360152,1.1305327,1.0361347,0.95215166,0.877802,0.81224084,0.75460565,0.6597309,0.6209117,0.5868819,0.53072095,0.50752544,0.48698175,0.45238912,0.43773246,0.4245013,0.41249204,0.40152967,0.39146626,0.382177,0.36550438,0.35795194,0.35082865,0.33764887,0.33150148,0.3255962,0.3143931,0.30904472,0.30383557,0.293768,0.28888035,0.28407592,0.27467513,0.27006495,0.26550776,0.25653392,0.25211197,0.2477305,0.2390889,0.23482752,0.23060638,0.22642809,0.22229278,0.21820134,0.21415603,0.20621139,0.2023142,0.19846839,0.1909368,0.18725342,0.18362212,0.17652339,0.17305392,0.16964,0.16297382,0.15972239,0.15652955,0.15032572,0.1473251,0.14439976,0.1388148,0.136181,0.13367528,0.12913978,0.1271708,0.12545204,0.12403345,0.12297416,0.12234986,0.122250676,0.12410021,0.12635756,0.12977195,0.14118493,0.14992213,0.16133273,0.19494098,0.21899831,0.24956214,0.33737755,0.39947188,0.47798443,0.7018355,0.8578079,1.0506772,1.560927,1.8732678,2.2434187
4.0263376,3.6571207,3.464474,3.2681627,3.0697305,2.8709066,2.4795578,2.290831,2.109141,1.7729049,1.6206626,1.4799867,1.2342647,1.128927,1.0346707,0.9508259,0.8766067,0.8111663,0.75364137,0.65895677,0.62021744,0.58625734,0.53021145,0.50706065,0.486557,0.4520266,0.43739414,0.42418432,0.41219246,0.401245,0.3911941,0.3819157,0.3652599,0.35771322,0.35059506,0.33742487,0.3312791,0.32537663,0.31417793,0.3088295,0.303622,0.2935555,0.2886688,0.28386348,0.274463,0.269853,0.26529455,0.25632024,0.25189883,0.24751765,0.23887438,0.23461223,0.23039144,0.22621214,0.22207582,0.21798414,0.21393764,0.20599079,0.20209253,0.19824517,0.19070977,0.1870231,0.18338919,0.17628306,0.1728108,0.16939056,0.1627121,0.15945518,0.156255,0.15003449,0.14702427,0.14408815,0.13848019,0.13583326,0.13331383,0.12874866,0.12676263,0.12502551,0.123586655,0.12250626,0.12185907,0.12173247,0.12352252,0.12574458,0.12911963,0.1404379,0.1491192,0.16046375,0.19391114,0.21786916,0.24831593,0.33584237,0.39775765,0.47606564,0.6994312,0.8551296,1.0477192,1.5574688,1.8696387,2.239695
4.0245495,3.655096,3.4623394,3.2659266,3.0674071,2.8685122,2.477095,2.2883754,2.1067207,1.7706329,1.6185,1.4779496,1.2325071,1.1273143,1.0332018,0.94949615,0.8754059,0.81008875,0.75267446,0.6581813,0.61952245,0.5856321,0.5296998,0.5065955,0.48613095,0.4516629,0.43705535,0.42386532,0.4118917,0.4009596,0.3909216,0.3816538,0.3650148,0.35747552,0.35036236,0.33719933,0.33105713,0.32515728,0.31396222,0.30861598,0.30340898,0.2933436,0.28845698,0.2836517,0.27425075,0.26964116,0.26508301,0.25610852,0.25168514,0.2473036,0.23865944,0.23439723,0.23017561,0.2259959,0.22185904,0.21776658,0.21371931,0.20577067,0.20187068,0.1980223,0.19048268,0.18679303,0.18315607,0.17604262,0.17256552,0.16914016,0.16245133,0.15918714,0.15597886,0.14974165,0.14672154,0.14377594,0.13814515,0.13548541,0.13295197,0.12835646,0.1263535,0.12459779,0.12313938,0.12203741,0.121366024,0.12121487,0.12294483,0.12513208,0.12846732,0.13969254,0.14831543,0.15959632,0.19288152,0.21673965,0.24707115,0.33430755,0.39604366,0.47414637,0.69702363,0.8524467,1.0447533,1.553993,1.8659883,2.235946
4.0227394,3.653052,3.4601848,3.2636685,3.0650604,2.866098,2.4746146,2.285903,2.1042829,1.7683502,1.6163268,1.4759016,1.230741,1.1256962,1.0317278,0.94816124,0.87420344,0.80900764,0.7517059,0.6574038,0.6188245,0.5850053,0.5291873,0.50612926,0.48570406,0.45129967,0.4367162,0.4235474,0.41159093,0.40067387,0.3906492,0.38139164,0.3647691,0.35723603,0.350129,0.33697385,0.33083528,0.32493722,0.31374598,0.30840093,0.30319464,0.29313087,0.2882439,0.28343916,0.27403855,0.26942933,0.26487058,0.25589538,0.251472,0.24708962,0.2384451,0.23418224,0.22996086,0.22577989,0.22164237,0.21754879,0.21350181,0.20555079,0.20164871,0.19779915,0.1902554,0.18656242,0.18292254,0.17580247,0.1723206,0.16889125,0.16218883,0.15891844,0.15570349,0.14944899,0.14641958,0.14346421,0.13781011,0.13513774,0.13258988,0.12796426,0.1259433,0.12417078,0.12269151,0.1215682,0.12087321,0.12069678,0.12236667,0.12451863,0.12781489,0.13894635,0.14751369,0.15872902,0.19185364,0.21561289,0.24582887,0.3327763,0.3943317,0.47222984,0.6946168,0.84976065,1.0417817,1.5505043,1.8623201,2.2321756
4.0209093,3.6509876,3.4580064,3.261388,3.0626938,2.8636622,2.472114,2.2834134,2.1018317,1.7660527,1.6141409,1.4738445,1.2289692,1.124071,1.0302495,0.9468217,0.87299764,0.8079239,0.7507347,0.65662587,0.61812544,0.58437777,0.5286746,0.5056621,0.4852767,0.4509343,0.4363755,0.42322862,0.41128993,0.40038788,0.39037633,0.3811295,0.3645233,0.35699713,0.34989488,0.33674812,0.33061266,0.32471776,0.3135298,0.30818594,0.30298078,0.29291815,0.28803182,0.28322762,0.27382672,0.26921624,0.26465833,0.25568193,0.25125873,0.2468769,0.23823082,0.23396832,0.22974533,0.22556424,0.22142643,0.21733254,0.21328348,0.20532984,0.20142752,0.19757557,0.19002712,0.18633252,0.18269044,0.17556125,0.17207533,0.16864121,0.16192764,0.15865052,0.1554274,0.1491561,0.14611721,0.14315069,0.1374737,0.13478881,0.13222784,0.12757134,0.1255343,0.1237421,0.12224412,0.12109971,0.12038112,0.12017834,0.12178886,0.12390685,0.1271646,0.13820165,0.14671123,0.15786219,0.19082576,0.21448648,0.24458683,0.33124518,0.39262152,0.4703133,0.6922077,0.8470721,1.0388045,1.5470035,1.8586347,2.2283812
4.017193,3.6467912,3.4535859,3.2567637,3.0578952,2.858728,2.4670568,2.278378,2.0968766,1.7614193,1.609735,1.4696995,1.2254037,1.1208047,1.0272772,0.9441329,0.87057424,0.8057492,0.7487856,0.6550634,0.61672413,0.58311725,0.5276451,0.5047251,0.4844191,0.45020247,0.43569314,0.4225886,0.41068494,0.3998134,0.38982677,0.38060212,0.36403036,0.35651642,0.3494256,0.33629668,0.3301654,0.32427645,0.3130957,0.30775458,0.30255222,0.2924919,0.28760618,0.28280234,0.27340156,0.26879066,0.26423305,0.25525594,0.25083226,0.24644887,0.23780257,0.2335388,0.22931463,0.22513187,0.22099352,0.21689773,0.21284759,0.204889,0.20098364,0.19712931,0.18957329,0.18587238,0.1822238,0.17507994,0.1715846,0.16814053,0.161403,0.15811247,0.1548742,0.14856917,0.14551109,0.14252448,0.13680106,0.13409007,0.13150275,0.12678361,0.12471342,0.12288499,0.12134695,0.12015903,0.119393826,0.11914039,0.12063289,0.1226809,0.12586117,0.13671213,0.14511025,0.15613097,0.18877685,0.21223855,0.24210894,0.32818842,0.38920474,0.466483,0.6873846,0.8416841,1.0328293,1.5399544,1.8512049,2.220725
4.0153027,3.644664,3.451343,3.254419,3.0554616,2.8562288,2.4645004,2.275835,2.0943747,1.7590823,1.6075156,1.467613,1.2236108,1.1191629,1.0257832,0.94278157,0.86935794,0.80465686,0.7478075,0.65427864,0.6160221,0.5824857,0.5271294,0.5042552,0.48398876,0.44983602,0.43535054,0.42226684,0.4103819,0.39952528,0.38955212,0.38033795,0.36378276,0.35627604,0.34919012,0.336069,0.32994246,0.3240555,0.3128791,0.30753917,0.30233753,0.29227793,0.2873935,0.28258926,0.2731893,0.26857865,0.2640201,0.25504267,0.25061888,0.24623513,0.23758787,0.23332351,0.2290991,0.22491652,0.2207762,0.21668053,0.21262902,0.20466936,0.20076239,0.19690543,0.18934512,0.18564194,0.18198991,0.17483813,0.17133951,0.16788906,0.16114086,0.1578427,0.15459752,0.14827424,0.14520657,0.14220864,0.13646334,0.13374013,0.13113797,0.12638974,0.12430191,0.12245488,0.120898485,0.11968827,0.11890042,0.118621945,0.12005496,0.12206864,0.12520945,0.13596827,0.14430982,0.15526664,0.18775272,0.2111156,0.24087107,0.32666123,0.38749766,0.4645698,0.68497217,0.838987,1.0298322,1.5364062,1.8474603,2.216859
4.0133944,3.642513,3.4490807,3.252053,3.05301,2.8537097,2.4619231,2.2732725,2.0918577,1.7567344,1.6052847,1.4655166,1.2218105,1.1175146,1.0242857,0.941427,0.86813784,0.8035624,0.7468275,0.6534929,0.61531675,0.5818522,0.5266118,0.5037842,0.48355722,0.44946754,0.43500853,0.4219452,0.4100777,0.39923644,0.3892764,0.38007307,0.36353564,0.35603464,0.3489554,0.33584166,0.32971793,0.32383424,0.31266075,0.30732262,0.30212182,0.29206425,0.2871803,0.28237683,0.27297693,0.26836562,0.26380754,0.25483006,0.25040537,0.24602121,0.23737365,0.23310888,0.22888416,0.22470069,0.22056025,0.21646357,0.21241176,0.20444864,0.20054168,0.19668275,0.18911779,0.18541175,0.18175691,0.1745981,0.17109406,0.16763926,0.16087884,0.1575728,0.15431917,0.1479801,0.14490253,0.14189494,0.13612562,0.13338995,0.13077343,0.12599504,0.12389064,0.12202501,0.12044859,0.11921835,0.11840689,0.118101835,0.119476795,0.12145567,0.12455845,0.1352244,0.14351094,0.1544038,0.18673176,0.20999515,0.23963594,0.32513773,0.3857937,0.4626571,0.68255913,0.83628416,1.0268309,1.5328468,1.8436992,2.2129743
4.0095167,3.6381438,3.4444845,3.2472527,3.0480351,2.8486054,2.456712,2.2680948,2.0867724,1.7519977,1.6007893,1.461294,1.2181897,1.1142021,1.0212735,0.93870544,0.86568916,0.8013648,0.7448602,0.6519177,0.6139047,0.58058286,0.52557445,0.5028403,0.4826933,0.44873083,0.4343208,0.42129946,0.40946782,0.39865804,0.38872325,0.37954164,0.3630383,0.35555118,0.3484829,0.33538598,0.3292688,0.32339025,0.31222528,0.3068899,0.30169135,0.2916364,0.28675324,0.28195035,0.27255124,0.2679397,0.26338094,0.25440323,0.24997866,0.24559385,0.23694456,0.23267853,0.2284537,0.22426951,0.22012734,0.21602905,0.21197587,0.20400888,0.20009828,0.1962359,0.18866223,0.18495107,0.18128943,0.17411572,0.17060226,0.1671372,0.16035187,0.15703285,0.15376443,0.1473906,0.14429337,0.14126462,0.13544881,0.13268656,0.13004375,0.12520409,0.12306571,0.12116504,0.11954856,0.118275404,0.117417574,0.11706245,0.11831927,0.12023044,0.12325692,0.13373905,0.14191282,0.15267915,0.18468994,0.207757,0.23716891,0.3220929,0.38238752,0.45883453,0.6777276,0.8308717,1.0208071,1.525686,1.8361206,2.2051358
